Depto;Departamento;Fam;Familia;anioretail;mesretail;ventasnetas;costos;Utilidad;% Margen
807;Niños;693;DORMITORIO DE NIÑOS;2013;4;489563;-274604;214959;0.44
807;Niños;693;DORMITORIO DE NIÑOS;2013;7;861378;-436252;425126;0.49
807;Niños;693;DORMITORIO DE NIÑOS;2013;10;639199;-310387;328812;0.51
807;Niños;694;VESTUARIO DE NIÑOS;2013;2;61060;-28196;32864;0.54
807;Niños;694;VESTUARIO DE NIÑOS;2013;5;50486;-21171;29314;0.58
807;Niños;694;VESTUARIO DE NIÑOS;2013;8;104907;-48046;56861;0.54
807;Niños;695;DECORACIÓN PARA NIÑOS;2013;3;68568;-29274;39294;0.57
807;Niños;695;DECORACIÓN PARA NIÑOS;2013;10;34698;-12987;21711;0.63
807;Niños;696;CAMPING;2013;4;14500;-7630;6871;0.47
807;Niños;696;CAMPING;2013;7;59080;-29380;29700;0.5
807;Niños;696;CAMPING;2013;10;33465;-12937;20529;0.61
807;Niños;697;MESA;2013;4;47184;-32029;15156;0.32
807;Niños;697;MESA;2013;7;22623;-11946;10677;0.47
807;Niños;697;MESA;2013;10;19387;-8186;11200;0.58
807;Niños;698;ORGANIZACIÓN Y ALMACENAMIENTO;2013;2;168720;-88105;80615;0.48
807;Niños;698;ORGANIZACIÓN Y ALMACENAMIENTO;2013;5;173975;-91748;82227;0.47
59;Muebles de Exterior;618;MUEBLES DE EXTERIOR;2013;7;230983;-125323;105660;0.46
59;Muebles de Exterior;618;MUEBLES DE EXTERIOR;2013;10;130231;-60790;69441;0.53
59;Muebles de Exterior;619;TOLDOS, SOMBRILLAS Y LONAS;2013;1;87903;-37783;50120;0.57
59;Muebles de Exterior;619;TOLDOS, SOMBRILLAS Y LONAS;2013;8;197808;-110215;87592;0.44
59;Muebles de Exterior;619;TOLDOS, SOMBRILLAS Y LONAS;2013;11;170503;-79932;90571;0.53
59;Muebles de Exterior;620;ACCESORIOS PARA MUEBLES DE EXTERIOR;2013;5;513;-385;128;0.25
59;Muebles de Exterior;620;ACCESORIOS PARA MUEBLES DE EXTERIOR;2013;8;390;-257;133;0.34
59;Muebles de Exterior;620;ACCESORIOS PARA MUEBLES DE EXTERIOR;2013;11;1643;-1022;620;0.38
806;Artículos Impulso;877;Impulso General;2013;2;399193;-166363;232830;0.58
806;Artículos Impulso;877;Impulso General;2013;5;396703;-172047;224655;0.57
806;Artículos Impulso;877;Impulso General;2013;8;408319;-176298;232021;0.57
807;Niños;693;DORMITORIO DE NIÑOS;2013;2;518524;-271100;247425;0.48
807;Niños;693;DORMITORIO DE NIÑOS;2013;9;710710;-321970;388740;0.55
807;Niños;693;DORMITORIO DE NIÑOS;2013;12;2208219;-1178001;1030218;0.47
807;Niños;694;VESTUARIO DE NIÑOS;2013;7;80164;-41161;39003;0.49
807;Niños;694;VESTUARIO DE NIÑOS;2013;10;81274;-27125;54149;0.67
807;Niños;695;DECORACIÓN PARA NIÑOS;2013;5;45512;-16914;28598;0.63
807;Niños;695;DECORACIÓN PARA NIÑOS;2013;8;45233;-18625;26608;0.59
807;Niños;695;DECORACIÓN PARA NIÑOS;2013;11;60076;-24599;35477;0.59
807;Niños;696;CAMPING;2013;2;37498;-19449;18048;0.48
807;Niños;696;CAMPING;2013;5;7441;-3709;3732;0.5
807;Niños;696;CAMPING;2013;12;291620;-170205;121415;0.42
807;Niños;697;MESA;2013;2;22448;-10080;12369;0.55
807;Niños;697;MESA;2013;5;16893;-8273;8620;0.51
807;Niños;697;MESA;2013;12;95696;-50781;44915;0.47
807;Niños;698;ORGANIZACIÓN Y ALMACENAMIENTO;2013;7;177348;-102795;74554;0.42
807;Niños;698;ORGANIZACIÓN Y ALMACENAMIENTO;2013;10;108756;-54592;54164;0.5
59;Muebles de Exterior;617;SILLAS, BANCAS Y BANCOS DE EXTERIOR;2013;6;183359;-115326;68032;0.37
59;Muebles de Exterior;617;SILLAS, BANCAS Y BANCOS DE EXTERIOR;2013;9;84669;-48458;36211;0.43
59;Muebles de Exterior;618;MUEBLES DE EXTERIOR;2013;1;97437;-50052;47385;0.49
59;Muebles de Exterior;618;MUEBLES DE EXTERIOR;2013;4;277352;-165961;111391;0.4
59;Muebles de Exterior;618;MUEBLES DE EXTERIOR;2013;11;363073;-184736;178337;0.49
59;Muebles de Exterior;619;TOLDOS, SOMBRILLAS Y LONAS;2013;2;247311;-132101;115210;0.47
59;Muebles de Exterior;619;TOLDOS, SOMBRILLAS Y LONAS;2013;5;368912;-177698;191214;0.52
59;Muebles de Exterior;619;TOLDOS, SOMBRILLAS Y LONAS;2013;9;259228;-126778;132450;0.51
59;Muebles de Exterior;619;TOLDOS, SOMBRILLAS Y LONAS;2013;12;314377;-151065;163312;0.52
59;Muebles de Exterior;620;ACCESORIOS PARA MUEBLES DE EXTERIOR;2013;1;780;-513;267;0.34
59;Muebles de Exterior;620;ACCESORIOS PARA MUEBLES DE EXTERIOR;2013;4;2054;-1283;770;0.38
59;Muebles de Exterior;620;ACCESORIOS PARA MUEBLES DE EXTERIOR;2013;7;1273;-900;373;0.29
806;Artículos Impulso;877;Impulso General;2013;3;477548;-207588;269960;0.57
806;Artículos Impulso;877;Impulso General;2013;6;464833;-194073;270760;0.58
806;Artículos Impulso;877;Impulso General;2013;9;450496;-197177;253319;0.56
806;Artículos Impulso;877;Impulso General;2013;12;816348;-400902;415446;0.51
807;Niños;693;DORMITORIO DE NIÑOS;2013;3;519229;-258877;260352;0.5
807;Niños;693;DORMITORIO DE NIÑOS;2013;6;646040;-318291;327749;0.51
807;Niños;694;VESTUARIO DE NIÑOS;2013;1;41826;-20863;20962;0.5
807;Niños;694;VESTUARIO DE NIÑOS;2013;4;109215;-54113;55102;0.5
807;Niños;694;VESTUARIO DE NIÑOS;2013;11;280090;-135838;144252;0.52
807;Niños;695;DECORACIÓN PARA NIÑOS;2013;2;56453;-22125;34328;0.61
807;Niños;695;DECORACIÓN PARA NIÑOS;2013;6;52106;-19498;32609;0.63
807;Niños;695;DECORACIÓN PARA NIÑOS;2013;9;38231;-14876;23355;0.61
807;Niños;695;DECORACIÓN PARA NIÑOS;2013;12;110032;-49160;60872;0.55
807;Niños;696;CAMPING;2013;3;52321;-29753;22568;0.43
807;Niños;696;CAMPING;2013;6;38554;-19914;18641;0.48
807;Niños;696;CAMPING;2013;9;33566;-13348;20218;0.6
807;Niños;699;ESCOLAR;2013;5;136760;-70487;66273;0.48
807;Niños;699;ESCOLAR;2013;8;213028;-100291;112737;0.53
807;Niños;699;ESCOLAR;2013;11;157270;-66201;91069;0.58
807;Niños;815;JUGUETES INFANTILES;2013;3;61438;-34648;26790;0.44
807;Niños;815;JUGUETES INFANTILES;2013;6;45358;-25518;19840;0.44
807;Niños;816;BAÑO INFANTIL;2013;3;144260;-87981;56279;0.39
807;Niños;816;BAÑO INFANTIL;2013;10;120472;-67188;53285;0.44
807;Niños;817;MUEBLES DE NIÑO;2013;3;90888;-55482;35406;0.39
807;Niños;817;MUEBLES DE NIÑO;2013;6;124977;-70303;54674;0.44
807;Niños;818;ARTICULOS DE VERANO PARA NIÑOS;2013;1;9916;-5108;4807;0.48
807;Niños;818;ARTICULOS DE VERANO PARA NIÑOS;2013;4;46655;-28262;18393;0.39
807;Niños;818;ARTICULOS DE VERANO PARA NIÑOS;2013;11;22643;-10163;12480;0.55
807;Niños;825;ARTICULOS DE INVIERNO PARA NIÑOS;2013;7;181605;-86143;95461;0.53
807;Niños;825;ARTICULOS DE INVIERNO PARA NIÑOS;2013;10;37209;-16784;20425;0.55
813;Artículos Promocionales;813;Artículos Promocionales;2013;1;7243;-9148;-1906;-0.26
846;Mantenimiento;846;Artículos de Mantenimiento;2013;1;2901;-2901;0;0.0
846;Mantenimiento;846;Artículos de Mantenimiento;2013;4;1055;-1055;0;0.0
846;Mantenimiento;846;Artículos de Mantenimiento;2013;7;7255;-7255;0;0.0
1000;Suministros de Oficina;821;Material p/Empaque Regalo;2013;1;194114;-194114;0;0.0
1000;Suministros de Oficina;821;Material p/Empaque Regalo;2013;4;90577;-90577;0;0.0
1000;Suministros de Oficina;821;Material p/Empaque Regalo;2013;7;77080;-77080;0;0.0
1000;Suministros de Oficina;821;Material p/Empaque Regalo;2013;11;485957;-485957;0;0.0
1000;Suministros de Oficina;851;Mobiliario y Equipo Oficina;2013;3;160058;-160058;0;0.0
1000;Suministros de Oficina;851;Mobiliario y Equipo Oficina;2013;6;68381;-68316;66;0.0
1000;Suministros de Oficina;853;Acc. p/Gondola y Estantería;2013;1;1288;-1288;0;0.0
2000;Servicios Instalaciones y flete;200;Servicios Instalaciones y flete;2013;2;58678;0;58678;1.0
2000;Servicios Instalaciones y flete;200;Servicios Instalaciones y flete;2013;5;47231;0;47231;1.0
2000;Servicios Instalaciones y flete;200;Servicios Instalaciones y flete;2013;8;63695;0;63695;1.0
2000;Servicios Instalaciones y flete;200;Servicios Instalaciones y flete;2013;11;53888;0;53888;1.0
2246;Privilegio y Tarjetas de Regalo;948;Privilegio y Tarjetas de Regalo;2013;5;-2260126;0;-2260126;1.0
2246;Privilegio y Tarjetas de Regalo;948;Privilegio y Tarjetas de Regalo;2013;8;-2025147;0;-2025147;1.0
2246;Privilegio y Tarjetas de Regalo;948;Privilegio y Tarjetas de Regalo;2013;11;-2881695;0;-2881695;1.0
2247;Seguridad;748;BAÑO;2013;5;41690;-21904;19786;0.47
2247;Seguridad;748;BAÑO;2013;8;55671;-33516;22155;0.4
2247;Seguridad;748;BAÑO;2013;11;61279;-35526;25753;0.42
2247;Seguridad;749;HERRAMIENTAS Y ACCESORIOS;2013;2;285193;-146607;138586;0.49
2247;Seguridad;749;HERRAMIENTAS Y ACCESORIOS;2013;9;333129;-164858;168271;0.51
2247;Seguridad;749;HERRAMIENTAS Y ACCESORIOS;2013;12;320690;-164605;156085;0.49
2247;Seguridad;975;SEGURIDAD PARA BEBÉS;2013;7;1009;-614;395;0.39
2247;Seguridad;975;SEGURIDAD PARA BEBÉS;2013;10;2517;-1676;841;0.33
2247;Seguridad;976;LÁMPARAS Y ACCESORIOS;2013;4;132536;-74417;58119;0.44
2247;Seguridad;976;LÁMPARAS Y ACCESORIOS;2013;7;90738;-51937;38801;0.43
2247;Seguridad;976;LÁMPARAS Y ACCESORIOS;2013;10;91272;-50645;40628;0.45
2247;Seguridad;977;INTERCOMUNICADORES Y TIMBRES;2013;1;147805;-90084;57720;0.39
2247;Seguridad;977;INTERCOMUNICADORES Y TIMBRES;2013;4;192649;-103786;88863;0.46
2247;Seguridad;977;INTERCOMUNICADORES Y TIMBRES;2013;7;188602;-115801;72801;0.39
2247;Seguridad;979;ALARMAS Y SISTEMAS DE VIDEO;2013;2;79926;-53255;26670;0.33
2247;Seguridad;979;ALARMAS Y SISTEMAS DE VIDEO;2013;5;34225;-19284;14941;0.44
2247;Seguridad;979;ALARMAS Y SISTEMAS DE VIDEO;2013;8;57051;-38322;18729;0.33
2247;Seguridad;979;ALARMAS Y SISTEMAS DE VIDEO;2013;11;65672;-42560;23112;0.35
807;Niños;697;MESA;2013;3;31605;-14958;16646;0.53
807;Niños;697;MESA;2013;6;24564;-13559;11005;0.45
807;Niños;697;MESA;2013;9;19901;-9958;9944;0.5
807;Niños;698;ORGANIZACIÓN Y ALMACENAMIENTO;2013;1;315368;-180121;135248;0.43
807;Niños;698;ORGANIZACIÓN Y ALMACENAMIENTO;2013;4;182325;-104113;78212;0.43
807;Niños;698;ORGANIZACIÓN Y ALMACENAMIENTO;2013;11;195311;-114082;81228;0.42
807;Niños;699;ESCOLAR;2013;2;196760;-88493;108267;0.55
807;Niños;699;ESCOLAR;2013;9;188873;-84490;104383;0.55
807;Niños;699;ESCOLAR;2013;12;371890;-169858;202032;0.54
807;Niños;815;JUGUETES INFANTILES;2013;1;44382;-30900;13482;0.3
807;Niños;815;JUGUETES INFANTILES;2013;4;60553;-36329;24224;0.4
807;Niños;815;JUGUETES INFANTILES;2013;7;39792;-23107;16685;0.42
807;Niños;815;JUGUETES INFANTILES;2013;10;44910;-23104;21806;0.49
807;Niños;816;BAÑO INFANTIL;2013;1;81158;-39749;41409;0.51
807;Niños;816;BAÑO INFANTIL;2013;4;150590;-92766;57823;0.38
807;Niños;816;BAÑO INFANTIL;2013;7;161907;-105974;55933;0.35
807;Niños;817;MUEBLES DE NIÑO;2013;1;159106;-82936;76170;0.48
807;Niños;817;MUEBLES DE NIÑO;2013;4;99345;-57679;41666;0.42
807;Niños;817;MUEBLES DE NIÑO;2013;7;179856;-114478;65378;0.36
807;Niños;817;MUEBLES DE NIÑO;2013;10;82629;-47203;35426;0.43
807;Niños;818;ARTICULOS DE VERANO PARA NIÑOS;2013;2;46613;-23342;23271;0.5
807;Niños;818;ARTICULOS DE VERANO PARA NIÑOS;2013;5;16602;-9496;7106;0.43
807;Niños;818;ARTICULOS DE VERANO PARA NIÑOS;2013;8;15340;-8936;6404;0.42
807;Niños;825;ARTICULOS DE INVIERNO PARA NIÑOS;2013;3;21215;-8937;12278;0.58
807;Niños;825;ARTICULOS DE INVIERNO PARA NIÑOS;2013;6;170303;-90769;79534;0.47
807;Niños;825;ARTICULOS DE INVIERNO PARA NIÑOS;2013;9;111249;-52556;58693;0.53
807;Niños;825;ARTICULOS DE INVIERNO PARA NIÑOS;2013;12;27941;-13452;14489;0.52
813;Artículos Promocionales;813;Artículos Promocionales;2013;5;3;-3;0;0.0
846;Mantenimiento;846;Artículos de Mantenimiento;2013;5;1172;-1172;0;0.0
1000;Suministros de Oficina;821;Material p/Empaque Regalo;2013;3;102494;-102494;0;0.0
1000;Suministros de Oficina;821;Material p/Empaque Regalo;2013;10;146625;-146930;-305;0.0
2248;Mascotas;208;ENTRENAMIENTO DE MASCOTAS;2013;2;2840;-829;2011;0.71
2248;Mascotas;208;ENTRENAMIENTO DE MASCOTAS;2013;5;2587;-907;1679;0.65
2248;Mascotas;208;ENTRENAMIENTO DE MASCOTAS;2013;8;2597;-902;1696;0.65
2248;Mascotas;208;ENTRENAMIENTO DE MASCOTAS;2013;11;4059;-1197;2861;0.7
2248;Mascotas;691;ACCESORIOS DE MASCOTAS;2013;3;13815;-7069;6746;0.49
2248;Mascotas;691;ACCESORIOS DE MASCOTAS;2013;10;9937;-4912;5025;0.51
2248;Mascotas;763;PERROS Y GATOS;2013;1;280045;-177335;102710;0.37
2248;Mascotas;763;PERROS Y GATOS;2013;4;309168;-204967;104201;0.34
2248;Mascotas;763;PERROS Y GATOS;2013;7;450519;-294443;156076;0.35
2248;Mascotas;763;PERROS Y GATOS;2013;10;366723;-241803;124920;0.34
2248;Mascotas;765;AVES;2013;1;14950;-9648;5302;0.35
2248;Mascotas;765;AVES;2013;4;22551;-15711;6839;0.3
2248;Mascotas;765;AVES;2013;7;40575;-26899;13676;0.34
2248;Mascotas;765;AVES;2013;10;24798;-15876;8922;0.36
2248;Mascotas;767;HAMSTER, CONEJOS, REPTILES;2013;1;21;-9;12;0.57
2248;Mascotas;767;HAMSTER, CONEJOS, REPTILES;2013;8;53;-25;28;0.53
2248;Mascotas;768;TRANSPORTADORES Y JAULAS;2013;2;16322;-10049;6273;0.38
2248;Mascotas;768;TRANSPORTADORES Y JAULAS;2013;9;26237;-15595;10641;0.41
2248;Mascotas;768;TRANSPORTADORES Y JAULAS;2013;12;47183;-26138;21045;0.45
2248;Mascotas;897;LIMPIEZA MASCOTAS;2013;3;86764;-45257;41507;0.48
2248;Mascotas;897;LIMPIEZA MASCOTAS;2013;10;69084;-33643;35442;0.51
2249;Muebles de Interior;621;SILLONES, SILLAS Y BANCOS;2013;5;419185;-224093;195092;0.47
2249;Muebles de Interior;621;SILLONES, SILLAS Y BANCOS;2013;8;663970;-369850;294120;0.44
2249;Muebles de Interior;621;SILLONES, SILLAS Y BANCOS;2013;11;705233;-391840;313394;0.44
2249;Muebles de Interior;622;MUEBLES DE SALA Y COMEDOR;2013;3;304795;-157825;146971;0.48
2249;Muebles de Interior;622;MUEBLES DE SALA Y COMEDOR;2013;6;371136;-192034;179103;0.48
2249;Muebles de Interior;622;MUEBLES DE SALA Y COMEDOR;2013;9;305771;-193211;112559;0.37
2249;Muebles de Interior;622;MUEBLES DE SALA Y COMEDOR;2013;12;847858;-485755;362104;0.43
2249;Muebles de Interior;625;MUEBLES DE OFICINA;2013;2;289830;-148062;141768;0.49
2249;Muebles de Interior;625;MUEBLES DE OFICINA;2013;9;226647;-114462;112185;0.49
1000;Suministros de Oficina;831;Alimentos;2013;6;97;-97;0;0.0
1000;Suministros de Oficina;851;Mobiliario y Equipo Oficina;2013;2;11593;-11479;114;0.01
1000;Suministros de Oficina;851;Mobiliario y Equipo Oficina;2013;9;71965;-72945;-980;-0.01
1000;Suministros de Oficina;851;Mobiliario y Equipo Oficina;2013;12;1310094;-412779;897316;0.68
2000;Servicios Instalaciones y flete;200;Servicios Instalaciones y flete;2013;6;86009;0;86009;1.0
2000;Servicios Instalaciones y flete;200;Servicios Instalaciones y flete;2013;9;85137;0;85137;1.0
2000;Servicios Instalaciones y flete;200;Servicios Instalaciones y flete;2013;12;162281;0;162281;1.0
2246;Privilegio y Tarjetas de Regalo;948;Privilegio y Tarjetas de Regalo;2013;1;-3580770;0;-3580770;1.0
2246;Privilegio y Tarjetas de Regalo;948;Privilegio y Tarjetas de Regalo;2013;4;-2164236;0;-2164236;1.0
2246;Privilegio y Tarjetas de Regalo;948;Privilegio y Tarjetas de Regalo;2013;7;-2298513;0;-2298513;1.0
2247;Seguridad;748;BAÑO;2013;1;32614;-16996;15618;0.48
2247;Seguridad;748;BAÑO;2013;4;47418;-24893;22524;0.48
2247;Seguridad;748;BAÑO;2013;7;56708;-30969;25739;0.45
2247;Seguridad;748;BAÑO;2013;10;47071;-25639;21431;0.46
2247;Seguridad;749;HERRAMIENTAS Y ACCESORIOS;2013;5;273940;-137789;136152;0.5
2247;Seguridad;749;HERRAMIENTAS Y ACCESORIOS;2013;8;286999;-142558;144441;0.5
2247;Seguridad;749;HERRAMIENTAS Y ACCESORIOS;2013;11;249461;-131447;118014;0.47
2247;Seguridad;975;SEGURIDAD PARA BEBÉS;2013;3;413;-233;181;0.44
2247;Seguridad;975;SEGURIDAD PARA BEBÉS;2013;6;1814;-1099;715;0.39
2247;Seguridad;975;SEGURIDAD PARA BEBÉS;2013;9;2830;-1840;990;0.35
2247;Seguridad;975;SEGURIDAD PARA BEBÉS;2013;12;3807;-2424;1383;0.36
2247;Seguridad;976;LÁMPARAS Y ACCESORIOS;2013;3;130915;-78339;52575;0.4
2247;Seguridad;976;LÁMPARAS Y ACCESORIOS;2013;6;132778;-75788;56990;0.43
2247;Seguridad;976;LÁMPARAS Y ACCESORIOS;2013;9;124094;-70468;53626;0.43
2247;Seguridad;977;INTERCOMUNICADORES Y TIMBRES;2013;3;212129;-129325;82805;0.39
2247;Seguridad;977;INTERCOMUNICADORES Y TIMBRES;2013;10;119438;-79756;39682;0.33
807;Niños;698;ORGANIZACIÓN Y ALMACENAMIENTO;2013;8;161859;-95058;66801;0.41
807;Niños;699;ESCOLAR;2013;3;166865;-78543;88323;0.53
807;Niños;699;ESCOLAR;2013;6;216696;-111298;105398;0.49
807;Niños;815;JUGUETES INFANTILES;2013;5;37652;-20911;16741;0.44
807;Niños;815;JUGUETES INFANTILES;2013;8;34863;-18396;16468;0.47
807;Niños;815;JUGUETES INFANTILES;2013;11;49164;-24923;24240;0.49
807;Niños;816;BAÑO INFANTIL;2013;2;100668;-57993;42676;0.42
807;Niños;816;BAÑO INFANTIL;2013;5;91164;-55002;36162;0.4
807;Niños;816;BAÑO INFANTIL;2013;8;101452;-61357;40095;0.4
807;Niños;816;BAÑO INFANTIL;2013;11;172810;-97183;75627;0.44
807;Niños;817;MUEBLES DE NIÑO;2013;5;99399;-56497;42902;0.43
807;Niños;817;MUEBLES DE NIÑO;2013;8;140855;-85298;55557;0.39
807;Niños;817;MUEBLES DE NIÑO;2013;11;218454;-138385;80069;0.37
807;Niños;818;ARTICULOS DE VERANO PARA NIÑOS;2013;6;22780;-13732;9048;0.4
807;Niños;818;ARTICULOS DE VERANO PARA NIÑOS;2013;9;10837;-6854;3983;0.37
807;Niños;818;ARTICULOS DE VERANO PARA NIÑOS;2013;12;47444;-22355;25089;0.53
807;Niños;825;ARTICULOS DE INVIERNO PARA NIÑOS;2013;2;14069;-5995;8075;0.57
807;Niños;825;ARTICULOS DE INVIERNO PARA NIÑOS;2013;5;176596;-100211;76385;0.43
807;Niños;825;ARTICULOS DE INVIERNO PARA NIÑOS;2013;8;112103;-56991;55112;0.49
813;Artículos Promocionales;813;Artículos Promocionales;2013;2;3386;-3380;7;0.0
813;Artículos Promocionales;813;Artículos Promocionales;2013;9;36;-27;9;0.25
813;Artículos Promocionales;813;Artículos Promocionales;2013;12;2587;-2929;-342;-0.13
846;Mantenimiento;846;Artículos de Mantenimiento;2013;12;916;-916;0;0.0
1000;Suministros de Oficina;821;Material p/Empaque Regalo;2013;6;228696;-228696;0;0.0
1000;Suministros de Oficina;821;Material p/Empaque Regalo;2013;9;233611;-233611;0;0.0
1000;Suministros de Oficina;821;Material p/Empaque Regalo;2013;12;960582;-960582;0;0.0
1000;Suministros de Oficina;831;Alimentos;2013;12;73;-73;0;0.0
1000;Suministros de Oficina;845;Artículos para Limpieza;2013;6;527;-527;0;0.0
1000;Suministros de Oficina;851;Mobiliario y Equipo Oficina;2013;5;26326;-16544;9782;0.37
2247;Seguridad;979;ALARMAS Y SISTEMAS DE VIDEO;2013;1;34507;-19087;15420;0.45
2247;Seguridad;979;ALARMAS Y SISTEMAS DE VIDEO;2013;4;41202;-23471;17731;0.43
2247;Seguridad;979;ALARMAS Y SISTEMAS DE VIDEO;2013;7;51625;-35664;15961;0.31
2248;Mascotas;208;ENTRENAMIENTO DE MASCOTAS;2013;6;5907;-2862;3045;0.52
2248;Mascotas;208;ENTRENAMIENTO DE MASCOTAS;2013;9;3514;-1069;2445;0.7
2248;Mascotas;208;ENTRENAMIENTO DE MASCOTAS;2013;12;7568;-3342;4227;0.56
2248;Mascotas;691;ACCESORIOS DE MASCOTAS;2013;1;10948;-5265;5683;0.52
2248;Mascotas;691;ACCESORIOS DE MASCOTAS;2013;4;9852;-6012;3840;0.39
2248;Mascotas;691;ACCESORIOS DE MASCOTAS;2013;7;12115;-6560;5555;0.46
2248;Mascotas;763;PERROS Y GATOS;2013;3;404193;-270752;133441;0.33
2248;Mascotas;763;PERROS Y GATOS;2013;6;625013;-395553;229459;0.37
2248;Mascotas;765;AVES;2013;3;20166;-12614;7552;0.37
2248;Mascotas;765;AVES;2013;6;37902;-23727;14174;0.37
2248;Mascotas;767;HAMSTER, CONEJOS, REPTILES;2013;4;25;-16;10;0.38
2248;Mascotas;767;HAMSTER, CONEJOS, REPTILES;2013;10;41;-18;23;0.57
2248;Mascotas;768;TRANSPORTADORES Y JAULAS;2013;5;18523;-11211;7312;0.39
2248;Mascotas;768;TRANSPORTADORES Y JAULAS;2013;8;21142;-12288;8854;0.42
2248;Mascotas;768;TRANSPORTADORES Y JAULAS;2013;11;26061;-14783;11277;0.43
2248;Mascotas;897;LIMPIEZA MASCOTAS;2013;1;69503;-34230;35272;0.51
2248;Mascotas;897;LIMPIEZA MASCOTAS;2013;4;73805;-37896;35910;0.49
2248;Mascotas;897;LIMPIEZA MASCOTAS;2013;7;129170;-67216;61954;0.48
2249;Muebles de Interior;621;SILLONES, SILLAS Y BANCOS;2013;1;869509;-490866;378643;0.44
2249;Muebles de Interior;621;SILLONES, SILLAS Y BANCOS;2013;4;264716;-137675;127042;0.48
2249;Muebles de Interior;621;SILLONES, SILLAS Y BANCOS;2013;7;375734;-210708;165027;0.44
2249;Muebles de Interior;621;SILLONES, SILLAS Y BANCOS;2013;10;492025;-276790;215235;0.44
2249;Muebles de Interior;622;MUEBLES DE SALA Y COMEDOR;2013;2;315770;-169707;146063;0.46
2249;Muebles de Interior;622;MUEBLES DE SALA Y COMEDOR;2013;5;481991;-263043;218947;0.45
2249;Muebles de Interior;622;MUEBLES DE SALA Y COMEDOR;2013;8;183348;-85841;97508;0.53
1000;Suministros de Oficina;851;Mobiliario y Equipo Oficina;2013;8;80627;-80627;0;0.0
1000;Suministros de Oficina;851;Mobiliario y Equipo Oficina;2013;11;1028830;-557705;471125;0.46
1000;Suministros de Oficina;862;Bolsas Cemaco;2013;11;7675;-7675;0;0.0
2000;Servicios Instalaciones y flete;200;Servicios Instalaciones y flete;2013;3;69196;0;69196;1.0
2000;Servicios Instalaciones y flete;200;Servicios Instalaciones y flete;2013;10;39902;0;39902;1.0
2246;Privilegio y Tarjetas de Regalo;948;Privilegio y Tarjetas de Regalo;2013;3;-2869177;0;-2869177;1.0
2246;Privilegio y Tarjetas de Regalo;948;Privilegio y Tarjetas de Regalo;2013;6;-2473258;0;-2473258;1.0
2246;Privilegio y Tarjetas de Regalo;948;Privilegio y Tarjetas de Regalo;2013;10;-2053398;0;-2053398;1.0
2247;Seguridad;748;BAÑO;2013;3;49744;-25809;23935;0.48
2247;Seguridad;748;BAÑO;2013;6;58347;-32065;26283;0.45
2247;Seguridad;749;HERRAMIENTAS Y ACCESORIOS;2013;1;222625;-109491;113133;0.51
2247;Seguridad;749;HERRAMIENTAS Y ACCESORIOS;2013;4;254860;-129792;125068;0.49
2247;Seguridad;749;HERRAMIENTAS Y ACCESORIOS;2013;7;307219;-162308;144911;0.47
2247;Seguridad;749;HERRAMIENTAS Y ACCESORIOS;2013;10;255520;-127016;128504;0.5
2247;Seguridad;975;SEGURIDAD PARA BEBÉS;2013;2;395;-227;168;0.43
2247;Seguridad;975;SEGURIDAD PARA BEBÉS;2013;5;973;-594;379;0.39
2247;Seguridad;975;SEGURIDAD PARA BEBÉS;2013;8;1422;-921;502;0.35
2247;Seguridad;976;LÁMPARAS Y ACCESORIOS;2013;2;101495;-65338;36157;0.36
2247;Seguridad;976;LÁMPARAS Y ACCESORIOS;2013;5;95027;-55410;39616;0.42
2247;Seguridad;976;LÁMPARAS Y ACCESORIOS;2013;12;187708;-105028;82681;0.44
2247;Seguridad;977;INTERCOMUNICADORES Y TIMBRES;2013;6;189218;-114248;74970;0.4
2247;Seguridad;977;INTERCOMUNICADORES Y TIMBRES;2013;9;153564;-86324;67240;0.44
2247;Seguridad;977;INTERCOMUNICADORES Y TIMBRES;2013;12;210447;-149091;61355;0.29
2247;Seguridad;979;ALARMAS Y SISTEMAS DE VIDEO;2013;3;57121;-33090;24031;0.42
2247;Seguridad;979;ALARMAS Y SISTEMAS DE VIDEO;2013;10;79948;-56493;23455;0.29
807;Niños;816;BAÑO INFANTIL;2013;9;117762;-68507;49255;0.42
807;Niños;816;BAÑO INFANTIL;2013;12;254499;-151176;103322;0.41
807;Niños;817;MUEBLES DE NIÑO;2013;2;61293;-31909;29383;0.48
807;Niños;817;MUEBLES DE NIÑO;2013;9;99016;-53110;45906;0.46
807;Niños;817;MUEBLES DE NIÑO;2013;12;237645;-147412;90232;0.38
807;Niños;818;ARTICULOS DE VERANO PARA NIÑOS;2013;3;237684;-179655;58028;0.24
807;Niños;818;ARTICULOS DE VERANO PARA NIÑOS;2013;7;15753;-9740;6013;0.38
807;Niños;818;ARTICULOS DE VERANO PARA NIÑOS;2013;10;15023;-6895;8129;0.54
807;Niños;825;ARTICULOS DE INVIERNO PARA NIÑOS;2013;1;18790;-9153;9637;0.51
807;Niños;825;ARTICULOS DE INVIERNO PARA NIÑOS;2013;4;91940;-55138;36803;0.4
807;Niños;825;ARTICULOS DE INVIERNO PARA NIÑOS;2013;11;24060;-11590;12470;0.52
813;Artículos Promocionales;813;Artículos Promocionales;2013;6;393;-393;0;0.0
846;Mantenimiento;846;Artículos de Mantenimiento;2013;3;4302;-4302;0;0.0
