Fecha;Número de Vendedor;Nom_Completo_Vendedor;Número de cliente;Tipo;Departamento - Clave;Departamento;Familia - Clave;Familia;Ventas Netas (Q);Costo
2016-01-01;1;;68;Real;15;;769;ALFOMBRAS DE EXTERIOR;171960.03;75732.56
2016-01-01;1;;74;Real;15;;770;ALFOMBRAS DE ÁREA;594706.1;277093.02
2016-01-01;7;;70;Real;15;;771;COMPLEMENTOS DE ALFOMBRAS;7270.16;3205.32
2016-01-01;8;;71;Real;42;;107;PERSIANAS;182390.43;71564.47
2016-01-01;1;;68;Real;42;;108;GALERIAS;297626.45;119803.47
2016-01-01;6;;51;Real;42;;655;CORTINAS;650165.48;283129.37
2016-01-01;1;;81;Real;59;;617;SILLAS, BANCAS Y BANCOS DE EXTERIOR;98941.63;53438.71
2016-01-01;1;;74;Real;59;;618;MUEBLES DE EXTERIOR;286786.29;140894.45
2016-01-01;8;;73;Real;59;;619;TOLDOS, SOMBRILLAS Y LONAS;118810.86;57490.67
2016-01-01;5;;43;Real;59;;620;ACCESORIOS PARA MUEBLES DE EXTERIOR;794.61;479.72
2016-01-01;1;;14;Real;806;;307;DULCES Y SNACKS;697407.07;565780.43
2016-01-01;1;;14;Real;806;;308;IMPULSO FERRETERIA/HOGAR;282297.16;92739.52
2016-01-01;8;;82;Real;806;;309;IMPULSO JUGUETON;2460.08;951.35
2016-01-01;5;;46;Real;806;;877;BEBIDAS;129033.09;84406.01
2016-01-01;1;;74;Real;807;;693;DORMITORIO DE NIÑOS;577568.32;305347.54
2016-01-01;1;;36;Real;807;;695;DECORACIÓN PARA NIÑOS;50082.34;22733.6
2016-01-01;1;;74;Real;807;;696;CAMPING;33725.48;15435.24
2016-01-01;7;;69;Real;807;;697;MESA;64967.74;31093.93
2016-01-01;1;;9;Real;807;;698;ORGANIZACIÓN Y ALMACENAMIENTO;276762.04;151316.57
2016-01-01;1;;25;Real;807;;699;ESCOLAR;284502.75;126523.57
2016-01-01;1;;59;Real;807;;815;JUGUETES INFANTILES;22640.29;10156.85
2016-01-01;8;;76;Real;807;;816;BAÑO INFANTIL;77008.9;34591.99
2016-01-01;1;;14;Real;807;;817;MUEBLES DE NIÑO;142140.31;81648.45
2016-01-01;5;;49;Real;807;;818;ARTICULOS DE VERANO PARA NIÑOS;38793.66;21356.76
2016-01-01;3;;27;Real;807;;825;ARTICULOS DE INVIERNO PARA NIÑOS;10071.1;3522.63
2016-01-01;1;;14;Real;807;;886;Vestuario y Textil;4177.68;1658.28
2016-01-01;1;;59;Real;2249;;621;SILLONES, SILLAS Y BANCOS;887258.1;506122.55
2016-01-01;3;;26;Real;2249;;622;MUEBLES DE SALA Y COMEDOR;161025.77;90038.79
2016-01-01;3;;22;Real;2249;;625;MUEBLES DE OFICINA;1142467.54;667532.16
2016-01-01;4;;35;Real;2249;;626;ACCESORIOS DE DECORACIÓN;73307.92;41282.15
2016-01-01;3;;29;Real;2249;;670;MUEBLES DE HABITACIÓN;272425.36;155811.26
2016-01-01;1;;68;Real;2250;;656;FLORES Y PLANTAS;335446.79;158150.64
2016-01-01;5;;44;Real;2250;;657;DECORACION HOGAR;444452.99;215057.13
2016-01-01;1;;68;Real;2250;;658;FIGURAS Y ESCULTURAS;103212.17;41419.41
2016-01-01;1;;6;Real;2250;;659;DECORACIÓN DE COCINA Y MESA;29272.34;11758.95
2016-01-01;1;;68;Real;2250;;660;BASES PARA ARREGLOS;77274.63;30900.38
2016-01-01;1;;68;Real;2250;;661;MINIATURAS DECORATIVAS;401.76;185.06
2016-01-01;1;;3;Real;2250;;662;CHIMENEAS, FUENTES Y FAROLES;125923.41;63564.02
2016-01-01;1;;74;Real;2250;;663;ESPEJOS, CUADROS Y RELOJES;483935.84;199098.36
2016-01-01;6;;52;Real;2250;;664;ALBUMS Y MARCOS;256595.74;174573.2
2016-01-01;1;;68;Real;2250;;665;REGALOS OCASIONES ESPECIALES;41401.73;18970.51
2016-01-01;1;;68;Real;2250;;666;REGALOS PARA HOMBRE;53935.54;20674.55
2016-01-01;6;;57;Real;1;;333;Peluches;57353.58;26746.1
2016-01-01;1;;74;Real;1;;900;Barbie;170922.76;102306.99
2016-01-01;8;;80;Real;1;;901;Belleza Niñas;44661.25;18132.44
2016-01-01;4;;32;Real;1;;902;Hogar Niñas;59721.06;24248.24
2016-01-01;4;;33;Real;1;;903;Muñecas;220584.06;115280.82
2016-01-01;8;;86;Real;1;;904;Lanzadores;88953.57;50554.11
2016-01-01;8;;80;Real;1;;905;Deportes;177924.39;93586.14
2016-01-01;1;;47;Real;1;;906;Figuras de Acción;319718.81;183198.73
2016-01-01;7;;67;Real;1;;907;Hobbies;22846.73;13112.59
2016-01-01;1;;74;Real;1;;908;Educativo;37845.62;19455.95
2016-01-01;1;;47;Real;1;;909;Pistas;64684.04;32878.8
2016-01-01;5;;50;Real;1;;910;Vehículos RC;56522.9;29525.31
2016-01-01;7;;64;Real;1;;911;Vehículos Mécanicos;224994.87;128556.15
2016-01-01;6;;58;Real;1;;912;Video Juegos;450232.53;390544.37
2016-01-01;1;;59;Real;1;;913;Playa;4053.24;1583.98
2016-01-01;1;;7;Real;1;;914;Montable;67047.96;33177.32
2016-01-01;1;;59;Real;1;;916;Juguetes de Exterior;82056.2;45172.51
2016-01-01;1;;9;Real;1;;920;Arte;260288.14;136520.45
2016-01-01;3;;26;Real;1;;924;Electronico;39725.07;21928.32
2016-01-01;4;;33;Real;1;;928;Colgantes;103348.64;45408.09
2016-01-01;1;;14;Real;1;;929;Disfraces;3479.35;1851.65
2016-01-01;1;;68;Real;7;;627;ARBOLES, FOLLAJE Y ACCESORIOS;14494.19;15457.12
2016-01-01;1;;16;Real;7;;628;FLORES, RAMAS Y FOLLAJES DECORADOS;5124.14;4953.02
2016-01-01;1;;26;Real;7;;630;DECORACIÓN ÁRBOL;23320.63;20843.06
2016-01-01;2;;20;Real;7;;631;DECORACION INTERIOR;64056.29;66739.83
2016-01-01;4;;37;Real;7;;632;LUCES;15957.5;18213.8
2016-01-01;5;;44;Real;7;;634;MUÑECOS;1521.14;1610.16
2016-01-01;1;;59;Real;7;;635;EMPAQUE;541.28;408.06
2016-01-01;4;;36;Real;7;;636;TEXTIL DECORACIÓN CASA;478.42;441.69
2016-01-01;1;;68;Real;7;;637;VAJILLAS DE NAVIDAD Y COMPLEMENTOS;7861.6;9553.87
2016-01-01;1;;56;Real;7;;638;CUBERTERÍA;305.15;455.39
2016-01-01;4;;39;Real;7;;641;COMPLEMENTOS DE MESA DE NAVIDAD;2697.92;3878.05
2016-01-01;1;;59;Real;7;;826;VIDRIO Y ACRÍLICO;1545.32;1873.46
2016-01-01;1;;1;Real;7;;827;ARTÍCULOS DE BAR;1908.07;2290.78
2016-01-01;1;;4;Real;7;;829;BAÑO Y ACCESORIOS;6064.64;6097.74
2016-01-01;4;;35;Real;7;;870;DECORACIÓN CASA;11530.46;11757.31
2016-01-01;1;;72;Real;7;;890;COCINA NAVIDAD;10640.47;11378.68
2016-01-01;1;;47;Real;7;;893;TEXTIL PARA MESA;11514.53;12846.98
2016-01-01;1;;59;Real;7;;895;ALFOMBRAS;1280.91;1667.94
2016-01-01;1;;3;Real;7;;896;CORTINAS Y BLANCOS NAVIDEÑOS;3103.81;2821.61
2016-01-01;1;;68;Real;12;;361;Librería/Papelería;39692.78;28072.94
2016-01-01;4;;39;Real;12;;820;UTILES ESCOLARES;750192.25;499462.63
2016-01-01;5;;42;Real;12;;824;MOCHILAS Y BOLSOS ESCOLARES;269591.94;174475.27
2016-01-01;1;;47;Real;2251;;675;DECORACION;21268.24;16464.04
2016-01-01;3;;24;Real;2251;;676;COMESTIBLES;27.22;29.06
2016-01-01;1;;8;Real;2251;;678;COCINA;62.49;42.86
2016-01-01;1;;59;Real;2251;;679;BAÑO;34.82;75.89
2016-01-01;1;;59;Real;11;;837;EDUCACION;4166.2;2042.27
2016-01-01;1;;14;Real;11;;838;CARRUAJES  Y ACCESORIOS;139166.67;87584.18
2016-01-01;5;;50;Real;11;;839;CARGADORES;12421.96;9328.79
2016-01-01;3;;29;Real;11;;840;COLCHONES Y COJINES;40395.58;24445.84
2016-01-01;1;;59;Real;11;;842;DECORACION DORMITORIO;7469.23;4768.02
2016-01-01;1;;47;Real;11;;843;ORGANIZACIÓN;7954.12;4295.15
2016-01-01;1;;59;Real;11;;844;PAÑALES Y ACCESORIOS;88325.42;58564.14
2016-01-01;1;;74;Real;11;;847;MEDICINA;1433.2;960.32
2016-01-01;1;;62;Real;11;;849;PACIFICADORES;8406.36;5649.14
2016-01-01;1;;74;Real;11;;854;BAÑERAS;25907.34;14385.7
2016-01-01;2;;16;Real;11;;855;SEGURIDAD PARA BANO Y ACCESORIOS PARA B;1813;1259.58
2016-01-01;2;;19;Real;11;;857;COMIDA;9428.64;6657.53
2016-01-01;3;;21;Real;11;;858;EMBARAZO;7205.16;3346.38
2016-01-01;2;;11;Real;11;;863;PUERTAS PROTECTORAS;16766.63;8482.75
2016-01-01;1;;3;Real;11;;864;ACCESORIOS DE SEGURIDAD;24241.06;11718.69
2016-01-01;3;;21;Real;11;;865;FRAZADAS Y MANTAS;24306.68;11869.04
2016-01-01;1;;14;Real;11;;866;MONITORES;11665.67;7645.24
2016-01-01;3;;27;Real;11;;933;SILLAS DE CARRO;58314.38;37384.62
2016-01-01;1;;68;Real;11;;934;MUEBLES;42852.33;24933.93
2016-01-01;2;;13;Real;11;;936;ACTIVIDADES;172697.46;98033.71
2016-01-01;4;;36;Real;11;;939;LACTANCIA;176254.41;116688.7
2016-01-01;5;;46;Real;11;;942;BARANDAS PARA CAMA;11083.72;6083.42
2016-01-01;1;;32;Real;11;;943;BLANCOS;34729.53;20311.64
2016-01-01;1;;68;Real;11;;944;RECUERDOS;2504.19;1697.39
2016-01-01;3;;25;Real;11;;945;ROPA;139272.93;66839.66
2016-01-01;4;;34;Real;50;;500;Depositos;85089.04;71952.3
2016-01-01;4;;32;Real;50;;520;Loza Sanitaria;498755.52;360413.62
2016-01-01;1;;68;Real;50;;523;Acabados;80589.22;58890.71
2016-01-01;5;;46;Real;50;;524;Madera;118295.4;93252.57
2016-01-01;1;;68;Real;50;;525;Materiales de Construcción;310679.1;286271.82
2016-01-01;1;;7;Real;50;;526;Pisos;281249.95;225689.29
2016-01-01;1;;10;Real;50;;527;Puertas;48861.21;46748.68
2016-01-01;1;;74;Real;50;;528;Ventanas;29254.48;20045.27
2016-01-01;1;;68;Real;50;;549;Cielo Suspendido;23218.85;17812.51
2016-02-01;4;;31;Real;21;;306;PINTURAS AREAS RECREATIVAS;19299.87;12392.28
2016-02-01;5;;42;Real;21;;329;PINTURAS DE PIZARRAS;25775.37;19344.26
2016-02-01;3;;21;Real;21;;371;BARNICES ARQUITECTÓNICOS;20506.35;13259.89
2016-02-01;5;;45;Real;21;;374;PREPARADORES PARA MADERA;40089.1;26662.34
2016-02-01;7;;63;Real;21;;376;TINTES PARA MADERA;20581.3;14587.67
2016-02-01;6;;55;Real;21;;753;SOLVENTES;110375.18;91074.56
2016-02-01;5;;41;Real;21;;755;PINTURAS ARQUITECTÓNICAS;1697984.76;1143004.15
2016-02-01;1;;68;Real;21;;756;PINTURAS INDUSTRIALES, PROTECTORAS Y MA;302581.63;214740.84
2016-02-01;1;;71;Real;21;;757;ACABADOS PARA MADERA;91126.43;64166.25
2016-02-01;1;;10;Real;21;;758;PINTURA EN SPRAY;231854.18;127348.76
2016-02-01;1;;59;Real;21;;759;PREPARADORES DE SUPERFICIE ARQUITECTÓNI;116826.45;77017.41
2016-02-01;3;;27;Real;21;;760;DECORACIÓN;8146.54;4586.24
2016-02-01;8;;71;Real;21;;761;ROCIADORES DE PINTURA;12003.47;5925.9
2016-02-01;8;;87;Real;21;;762;HERRAMIENTAS Y ACCESORIOS PARA PINTAR;331525.96;189246.2
2016-02-01;1;;59;Real;22;;303;PLACAS Y MECANISMOS ELECTRICOS;181107.48;98675.43
2016-02-01;2;;17;Real;22;;949;LINTERNAS;302915.49;159698.34
2016-02-01;6;;51;Real;22;;950;BATERIAS Y CARGADORES;281622.87;155925.41
2016-02-01;5;;44;Real;22;;951;ILUMINACIÓN;2006759.57;1051840.13
2016-02-01;3;;30;Real;22;;952;LAMPARAS;130300.79;64367.44
2016-02-01;2;;12;Real;22;;953;EXTENSIONES Y PROTECTORES DE CORRIENTE;418132.72;216490.44
2016-02-01;3;;28;Real;22;;954;CABLES/ALAMBRES;124695.75;66081.22
2016-02-01;1;;14;Real;22;;955;ACCESORIOS PARA CABLES/ALAMBRES;96292.11;41691.91
2016-02-01;4;;34;Real;22;;956;ESPIGAS, TOMAS DE PENDULO Y COVERTIDORE;40444.08;17817.06
2016-02-01;7;;64;Real;22;;957;TIMERS Y CONTROLES INTELIGENTES;19890.22;10672.71
2016-02-01;1;;14;Real;22;;958;FLIPONES Y CAJAS DE DISTRIBUCIÓN;37212.5;25613.97
2016-02-01;1;;14;Real;22;;959;CAJAS ELÉCTRICAS, TUBERÍAS Y ACCESORIOS;27633.02;13879.5
2016-02-01;1;;19;Real;22;;960;HERRAMIENTAS Y ACCESORIOS PARA TRABAJO;209586.17;96564.68
2016-02-01;1;;47;Real;23;;13;Herramienta p/Pintor;758.92;361.29
2016-02-01;2;;16;Real;23;;305;ACCESORIOS PARA HERRAMIENTAS NEUMATICAS;10591.66;5509.67
2016-02-01;1;;68;Real;23;;686;HERRAMIENTAS NEUMÁTICAS;27816.73;15117.13
2016-02-01;3;;26;Real;23;;687;HERRAMIENTAS PARA SOLDAR;169502.03;103415.38
2016-02-01;1;;78;Real;23;;716;HERRAMIENTA ELÉCTRICA;1616847.45;1157037.4
2016-02-01;8;;81;Real;23;;717;ACCESORIOS PARA HERRAMIENTAS ELÉCTRICAS;546943.52;278721.77
2016-02-01;8;;77;Real;23;;719;HERRAMIENTA MANUAL PARA CONSTRUCCIÓN;74498.1;37981.53
2016-02-01;1;;68;Real;23;;720;HERRAMIENTA MANUAL PARA CORTAR;169181.12;88660.44
2016-02-01;1;;47;Real;23;;721;HERRAMIENTA MANUAL DE USO GENERAL;881209.38;466731.11
2016-02-01;1;;52;Real;23;;722;HERRAMIENTA MANUAL PARA MEDIR Y MARCAR;107520.9;57471.63
2016-02-01;1;;6;Real;23;;723;HERRAMIENTA MANUAL PARA UNIR / PEGAR;83792.52;44280.7
2016-02-01;2;;17;Real;23;;724;CAJAS DE HERRAMIENTAS Y ORGANIZADORES;242917.82;141206
2016-02-01;1;;14;Real;23;;961;GENERADORES DE ENERGÍA;59638.29;37634.39
2016-02-01;1;;74;Real;24;;962;GRIFERÍA;687190.13;417162.99
2016-02-01;7;;69;Real;24;;963;EMPAQUES;9241.84;3912.96
2016-02-01;1;;59;Real;24;;964;TUBERÍA, CONEXIONES Y DRENAJE;516533.57;253949.72
2016-02-01;8;;80;Real;24;;971;CALENTADORES DE AGUA;1160937.79;753539.21
2016-02-01;1;;74;Real;24;;972;HERRAMIENTAS DE PLOMERÍA;44377.35;20942.06
2016-02-01;1;;47;Real;24;;973;LLAVES;203068.12;110895.3
2016-02-01;1;;59;Real;24;;974;DESAGÜE Y ACCESORIOS;179611.82;95032.06
2016-02-01;1;;68;Real;24;;980;BOMBAS DE AGUA;187189.51;120817.45
2016-02-01;1;;8;Real;24;;984;FILTROS;91836.12;50639.52
2016-02-01;3;;26;Real;24;;985;LAVATRASTOS;104442.5;68355.17
2016-02-01;1;;74;Real;24;;986;SECADORES Y EXTRACTORES DE BAÑO;14158.56;6527.87
2016-02-01;3;;26;Real;24;;987;MUEBLES Y ESPEJOS;41381.47;27445.69
2016-02-01;5;;44;Real;25;;682;DECORACIÓN DE AUTOS;3233.44;1444.37
2016-02-01;2;;15;Real;25;;683;REPUESTOS DE AUTOS;338077.59;232498.39
2016-02-01;6;;57;Real;25;;965;SEGURIDAD AUTOMOTRIZ;88683.01;46503.24
2016-02-01;1;;59;Real;25;;993;ACCESORIOS DE AUTOS;289470.24;126308.21
2016-02-01;1;;59;Real;25;;994;COBERTORES;99199.03;52354.76
2016-02-01;3;;25;Real;25;;995;HERRAMIENTAS PARA VEHÍCULOS;376557.56;204500.53
2016-02-01;1;;68;Real;25;;996;ILUMINACIÓN;55633.64;24528.46
2016-02-01;8;;86;Real;25;;997;PORTAEQUIPAJE Y CARGA;65423.82;29460.18
2016-02-01;6;;55;Real;25;;998;LIMPIEZA Y MANTENIMIENTO;1938668.05;1314772.94
2016-02-01;1;;47;Real;25;;999;PEGAMENTOS, SELLADORES Y SILICONES;48163.42;22744.69
2016-02-01;1;;2;Real;26;;545;ACEITES Y LUBRICANTES USO GENERAL;59161.45;27602.33
2016-02-01;6;;54;Real;26;;705;CANDADOS;239916.32;111324.21
2016-02-01;2;;15;Real;26;;706;FIJACIÓN;223050.45;96324.19
2016-02-01;1;;47;Real;26;;707;ACCESORIOS DE FIJACIÓN;9169.66;3134.99
2016-02-01;1;;74;Real;26;;708;ACCESORIOS PARA MUEBLES;192528.95;82952.86
2016-02-01;1;;59;Real;26;;709;ACCESORIOS PARA PUERTAS Y VENTANAS;218543.65;103462.06
2016-02-01;3;;27;Real;26;;710;SEÑALIZACIÓN;71783.97;34657.43
2016-02-01;1;;47;Real;26;;711;ACCESORIOS DE SEGURIDAD;75501.41;33933.37
2016-02-01;1;;47;Real;26;;712;RODOS;34973.06;15433.41
2016-02-01;1;;47;Real;26;;713;ORGANIZADORES;151056.47;76835.41
2016-02-01;4;;35;Real;26;;714;ZÓCALOS Y PROTECTORES;28560.92;14021.28
2016-02-01;5;;48;Real;26;;715;ACCESORIOS DE MEDICIÓN;1237.25;816.61
2016-02-01;3;;24;Real;26;;967;LAZOS, CADENAS, CABLES Y ALAMBRES;107806.98;43530.14
2016-02-01;1;;14;Real;26;;968;CERRADURAS;395420.41;240496.87
2016-02-01;1;;3;Real;26;;983;ACCESORIOS PARA LAZOS, CADENAS, CABLES;25065.56;10495.15
2016-02-01;1;;74;Real;27;;688;DECORACIÓN DE JARDÍN;10383.63;4478.07
2016-02-01;7;;64;Real;27;;689;INSECTICIDAS, FUNGICIDAS Y TRAMPAS;32730.75;23120.47
2016-02-01;1;;68;Real;27;;700;FERTILIZANTES Y CUBRESUELOS;112561.77;70145.56
2016-02-01;3;;22;Real;27;;701;RIEGO DE JARDÍN;865966.85;411865.67
2016-02-01;5;;45;Real;27;;702;HERRAMIENTAS DE JARDÍN;235844.05;107646.36
2016-02-01;1;;59;Real;27;;703;ILUMINACIÓN EXTERIOR;45525.72;19989.69
2016-02-01;1;;68;Real;27;;704;MAQUINARIA DE JARDÍN;336482.31;225622.5
2016-02-01;1;;14;Real;27;;800;ACCESORIOS PARA JARDÍN;341893.43;192171.84
2016-02-01;6;;55;Real;28;;379;ACCESORIOS DE NATACION;27995.6;10789.85
2016-02-01;1;;14;Real;28;;559;CAMPING ACCESORIOS;309001.12;178215.66
2016-02-01;6;;55;Real;28;;587;CAMPING COCINA;2919.88;1284.08
2016-02-01;1;;47;Real;28;;588;EXPLORADOR SUPERVIVENCIA;22918.17;9698.12
2016-02-01;4;;37;Real;28;;589;EXPLORADOR SALUD Y SEGURIDAD;1841.81;1124.86
2016-02-01;8;;83;Real;28;;590;ACCESORIOS DEL PESCADOR;3155.99;2381.83
2016-02-01;1;;47;Real;28;;740;CHURRAQUERAS Y ACCESORIOS;273585.25;153064.94
2016-02-01;1;;47;Real;28;;741;UTENSILIOS PARA BBQ;23739.94;10715.45
2016-02-01;1;;59;Real;28;;742;CALENTADORES DE AMBIENTE;33119.17;21231.89
2016-02-01;2;;12;Real;28;;743;PISCINAS;480492.08;202910.58
2016-02-01;1;;68;Real;28;;744;INFLABLES PARA PISCINA;142932.52;61985.02
2016-02-01;1;;59;Real;28;;745;JUEGOS, DEPORTES Y ACCESORIOS;59600.31;28314.76
2016-02-01;6;;52;Real;28;;898;EQUIPO DE EJERCICIO;29633.42;13096.48
2016-02-01;7;;67;Real;28;;969;CAMPING MOBILIARIO;220786.19;105445.22
2016-02-01;1;;47;Real;28;;970;MANTENIMIENTO PARA PISCINA;17855.69;9117.01
2016-02-01;1;;51;Real;30;;300;HIGIENE DE MANOS;130956.5;88622
2016-02-01;1;;2;Real;30;;304;INSTITUCIONALES;191552.49;134825.3
2016-02-01;1;;74;Real;30;;731;BASURA Y RECICLAJE;23203.07;15016.49
2016-02-01;1;;47;Real;30;;732;HERRAMIENTAS Y ACCESORIOS PARA LIMPIEZA;490224.7;268905.69
2016-02-01;8;;87;Real;30;;734;JABONES, SUAVIZANTES Y QUITAMANCHAS;611741.37;474385.36
2016-02-01;1;;59;Real;30;;736;DESODORANTES Y DESHUMIDIFICADORES;275262.57;197233.79
2016-02-01;1;;14;Real;30;;737;PRODUCTOS DE PAPEL PARA EL HOGAR;57379.3;40651.76
2016-02-01;1;;64;Real;30;;738;CONTROL DE PLAGAS;104342.47;64406.25
2016-02-01;1;;47;Real;58;;966;BASES SOPORTES Y ACCESORIOS;132649.65;65962.89
2016-02-01;7;;69;Real;58;;981;TELÉFONOS Y WALKIE TALKIE;270098;176752.14
2016-02-01;1;;74;Real;58;;982;ACCESORIOS DE COMPUTACIÓN;94433.56;62970.48
2016-02-01;1;;47;Real;58;;988;AUDIO Y SONIDO PARA EL HOGAR;254740.53;191415.04
2016-02-01;8;;86;Real;58;;989;TV Y VIDEO;648171.14;533207.12
2016-02-01;8;;72;Real;58;;990;AUDIO, SONIDO PERSONAL Y ACCESORIOS;93805.17;66352.99
2016-02-01;8;;86;Real;2247;;748;BAÑO;36159.51;19036.7
2016-02-01;1;;74;Real;2247;;976;LÁMPARAS Y ACCESORIOS;128512.18;71775.83
2016-02-01;7;;70;Real;2247;;977;INTERCOMUNICADORES Y TIMBRES;147556.75;92108.15
2016-02-01;1;;14;Real;2247;;979;ALARMAS Y SISTEMAS DE VIDEO;52250;37642.18
2016-02-01;1;;7;Real;2248;;208;PERROS ADIESTRAMIENTO Y EDUCACION;45198.22;21442.7
2016-02-01;8;;72;Real;2248;;377;PERROS ENTRETENIMIENTO;25250.88;11937.88
2016-02-01;1;;10;Real;2248;;378;PERROS GROOMING E HIGIENE;51473.36;28148.76
2016-02-01;5;;48;Real;2248;;691;PERROS TRANSPORTE, CAMAS Y CASAS;81638.79;42344.07
2016-02-01;7;;64;Real;2248;;763;PERROS ALIMENTACION;229844.65;174460.67
2016-02-01;8;;75;Real;2248;;765;AVES;21455.68;11926.87
2016-02-01;3;;30;Real;2248;;767;HAMSTER, CONEJOS, REPTILES;357.13;223.21
2016-02-01;7;;70;Real;2248;;768;GATOS;30307.16;15310.01
2016-02-01;1;;28;Real;2248;;897;PERRO LIMPIEZA Y REMOCION DE OLORES;10510.6;5979.16
2016-02-01;1;;59;Real;2;;776;EDREDONES Y DUVETS;509779.06;281808.99
2016-02-01;1;;68;Real;2;;777;ROPA DE CAMA;1468148.51;743784.76
2016-02-01;1;;47;Real;2;;778;ALMOHADAS Y COLCHONES;921970.78;499945.46
2016-02-01;8;;72;Real;3;;601;OLLAS;157293.03;88434.35
2016-02-01;1;;3;Real;3;;602;PLANCHAS PARA ROPA;331853.75;207655.08
2016-02-01;8;;86;Real;3;;604;ASPIRADORAS Y CUIDADO DE PISO;396795.46;222632.02
2016-02-01;8;;82;Real;3;;605;AMBIENTE Y TEMPERATURA;546898.23;312996.2
2016-02-01;3;;21;Real;3;;606;DISPENSADORES D/AGUA;82026.1;39853.58
2016-02-01;1;;68;Real;3;;607;ESPECIALIDADES/OTROS ELECTRODOMESTICOS;198342.16;101633.92
2016-02-01;5;;49;Real;3;;608;UTENSILIOS ELÉCTRICOS;11611.74;6757.43
2016-02-01;1;;59;Real;3;;793;CAFÉ Y TÉ;598044.35;369388.95
2016-02-01;8;;81;Real;3;;794;LICUADORAS;484994.52;273870.02
2016-02-01;1;;14;Real;3;;795;BATIDORAS;171391.81;96586.93
2016-02-01;1;;5;Real;3;;796;EXPRIMIDORES Y EXTRACTORES;147956.96;88654.48
2016-02-01;1;;47;Real;3;;797;PROCESADORES DE COMIDA;86010.2;53396.86
2016-02-01;1;;47;Real;3;;798;HORNOS Y TOSTADORES;631219.43;428419.36
2016-02-01;1;;68;Real;3;;799;PARRILLAS Y SARTENES;64382.47;37080.82
2016-02-01;1;;47;Real;4;;609;VAJILLAS Y COMPLEMENTOS;1255577.16;647001.52
2016-02-01;1;;59;Real;4;;610;CUBERTERÍA Y COMPLEMENTOS;197441.86;89424.55
2016-02-01;1;;68;Real;4;;611;VIDRIO Y ACRÍLICO;663211.68;307353.96
2016-02-01;1;;47;Real;4;;612;PARA SERVIR;190265.92;95172.11
2016-02-01;4;;37;Real;4;;614;MANTELERÍA;430524.79;174040.73
2016-02-01;1;;8;Real;4;;668;ARTÍCULOS DE BAR;27104.53;12071.99
2016-02-01;6;;58;Real;4;;789;TEXTIL COCINA;142114.7;75504.03
2016-02-01;1;;74;Real;5;;281;Repostería;44.63;19.84
2016-02-01;1;;3;Real;5;;287;Refractarios;428.52;121.45
2016-02-01;1;;14;Real;5;;650;UTENSILIOS PARA REPOSTERÍA;132720.63;63828.74
2016-02-01;8;;85;Real;5;;651;COMESTIBLES PARA DECORAR;21.42;29.4
2016-02-01;7;;67;Real;5;;779;UTENSILIOS PARA HORNEAR;354125;163153.4
2016-02-01;1;;47;Real;5;;780;UTENSILIOS PARA PREPARAR ALIMENTOS;370133.9;182735.81
2016-02-01;5;;45;Real;5;;781;UTENSILIOS PARA COCINAR;2061151.08;1104540.48
2016-02-01;1;;14;Real;5;;782;ALMACENAMIENTO / DESPENSA;295689.75;123711.84
2016-02-01;1;;74;Real;5;;783;SAL Y PIMIENTA;17593.09;8798.03
2016-02-01;1;;1;Real;5;;784;TOP DE COCINA;13625.41;8377.98
2016-02-01;6;;58;Real;5;;785;TÉ Y CAFÉ;401020.34;183493.5
2016-02-01;1;;68;Real;5;;787;ENSALADA;24678.07;12791.98
2016-02-01;5;;44;Real;5;;791;LIBROS DE COCINA;3545.76;1928.31
2016-02-01;4;;34;Real;5;;792;CUCHILLOS Y TIJERAS;196261.15;91452.53
2016-02-01;1;;59;Real;5;;869;UTENSILIOS PARA BAR;11777.51;6052.63
2016-02-01;8;;83;Real;8;;669;PRIMEROS AUXILIOS;10522.09;5067.77
2016-02-01;5;;46;Real;8;;772;TOALLAS, ALFOMBRAS Y CORTINAS DE BAÑO;1565543.32;764658.8
2016-02-01;1;;59;Real;8;;773;CUIDADO PERSONAL;1091469.96;610373.47
2016-02-01;1;;74;Real;8;;774;ACCESORIOS DE BAÑO;831647.58;381691.09
2016-02-01;1;;68;Real;8;;819;VESTUARIO;123991.24;51126.24
2016-02-01;1;;59;Real;9;;380;BASURA Y RECICLAJE;289207.74;136144.38
2016-02-01;1;;14;Real;9;;412;Closets;613.58;391.27
2016-02-01;1;;59;Real;9;;413;Lavandería;696.32;399.46
2016-02-01;1;;74;Real;9;;414;Contenedores;11305.24;6640.69
2016-02-01;7;;67;Real;9;;416;Papel Contact;57.09;30.36
2016-02-01;1;;59;Real;9;;642;LAVANDERÍA;343676.3;159158.03
2016-02-01;1;;68;Real;9;;643;CLOSET;516017.42;240272.4
2016-02-01;4;;32;Real;9;;644;OFICINA;29077.2;15996.82
2016-02-01;7;;70;Real;9;;645;ORGANIZACION COCINA;796340.36;431131.87
2016-02-01;2;;15;Real;9;;646;FOOD-ON-THE-GO;223732.24;143503.07
2016-02-01;7;;61;Real;9;;648;ALMACENAJE Y ORGANIZACIÓN;843436.28;454611.11
2016-02-01;7;;69;Real;9;;649;ARTICULOS DE VIAJE;183069.64;111585.75
2016-02-01;1;;68;Real;10;;352;Lámparas Targetti;371.38;0
2016-02-01;1;;7;Real;10;;690;COMBOS DE LÁMPARAS;128005.2;72598.21
